age,marital,balance,housing,loan,duration,campaign,previous,poutcome,deposit
28,single,1076,yes,no,537,5,0,unknown,no
37,married,-57,yes,yes,55,5,0,unknown,no
33,single,2,no,no,132,2,0,unknown,no
32,married,514,yes,no,414,2,0,unknown,no
25,single,-375,yes,no,61,2,0,unknown,no
37,married,28,no,no,101,2,0,unknown,no
34,single,404,yes,no,10,6,0,unknown,no
40,married,3430,yes,no,1855,3,0,unknown,no
40,married,99,no,no,15,5,0,unknown,no
38,married,2669,yes,no,208,2,0,unknown,no
39,single,202,yes,no,59,1,1,other,no
37,single,715,yes,no,247,2,0,unknown,no
35,married,674,yes,no,274,2,0,unknown,no
33,single,312,no,no,271,1,3,failure,no
38,married,1463,yes,no,425,4,0,unknown,no
37,married,789,yes,yes,93,1,2,other,no
29,single,7,no,no,51,1,1,failure,no
42,married,473,yes,no,54,1,0,unknown,no
45,divorced,3150,yes,no,101,2,0,unknown,no
42,married,12223,yes,no,36,1,0,unknown,no
33,married,1541,yes,no,423,2,0,unknown,no
35,single,142,yes,no,266,2,1,failure,no
30,single,3,yes,no,174,1,0,unknown,no
31,single,1207,yes,no,163,2,0,unknown,no
45,married,351,yes,no,18,2,0,unknown,no
44,divorced,777,yes,no,517,3,2,failure,no
31,married,997,yes,no,256,1,3,failure,no
30,married,15,yes,no,257,1,0,unknown,no
54,married,2819,no,no,123,3,0,unknown,no
35,married,126,yes,no,472,1,0,unknown,no
36,married,953,yes,no,38,1,0,unknown,no
55,married,10,no,no,174,3,0,unknown,no
45,married,-577,yes,yes,204,1,0,unknown,no
30,single,1159,no,no,95,1,1,success,no
57,married,1350,no,no,131,1,1,failure,no
59,married,88,yes,no,63,5,0,unknown,no
47,married,-245,yes,yes,67,4,0,unknown,no
34,single,161,no,yes,61,2,0,unknown,no
46,divorced,41,yes,no,249,4,0,unknown,no
56,divorced,450,no,no,47,1,0,unknown,no
24,single,782,no,no,12,7,1,other,no
40,married,-666,yes,no,107,2,0,unknown,no
50,married,-151,yes,no,63,2,0,unknown,no
31,married,55,yes,yes,340,2,0,unknown,no
37,married,-666,yes,no,204,2,0,unknown,no
45,married,87,yes,no,96,1,3,failure,no
45,married,4629,no,no,285,2,0,unknown,no
36,single,2176,yes,no,52,2,0,unknown,no
57,married,3431,yes,no,55,2,1,failure,no
39,married,208,no,no,170,4,0,unknown,no
47,married,0,yes,no,173,1,0,unknown,no
44,divorced,240,yes,no,155,2,0,unknown,no
39,married,1388,yes,no,150,5,0,unknown,no
40,married,5807,yes,no,98,1,0,unknown,no
48,divorced,17,yes,no,195,1,0,unknown,no
56,married,0,no,no,112,4,0,unknown,no
50,single,1743,yes,no,49,5,0,unknown,no
29,single,1008,yes,no,426,9,0,unknown,no
33,single,151,yes,no,104,3,6,failure,no
57,married,3196,no,no,161,4,0,unknown,no
54,married,1411,no,no,56,2,0,unknown,no
64,divorced,630,no,no,97,1,0,unknown,no
61,married,0,yes,yes,280,13,0,unknown,no
36,married,561,yes,no,198,2,0,unknown,no
50,married,0,yes,no,94,4,0,unknown,no
30,single,281,no,no,105,2,0,unknown,no
40,married,40,yes,no,73,1,0,unknown,no
40,married,0,no,no,109,8,0,unknown,no
30,divorced,1032,yes,no,52,5,0,unknown,no
55,divorced,-207,no,no,211,1,0,unknown,no
59,married,235,no,no,119,2,0,unknown,no
37,married,0,yes,no,65,2,1,failure,no
53,married,367,yes,yes,155,1,2,failure,no
56,married,505,yes,yes,221,1,3,failure,no
33,married,804,yes,yes,266,1,0,unknown,no
49,married,-301,yes,no,187,4,0,unknown,no
47,married,-813,yes,yes,179,25,0,unknown,no
34,married,79,yes,no,83,1,0,unknown,no
33,married,50,yes,no,246,2,0,unknown,no
31,single,1205,yes,no,462,1,2,other,no
44,single,365,yes,no,169,2,0,unknown,no
50,married,-1415,no,no,358,2,0,unknown,no
39,single,223,no,no,277,1,0,unknown,no
41,married,1897,yes,no,335,3,0,unknown,no
33,married,22867,yes,no,73,1,2,failure,no
40,married,949,no,no,182,1,0,unknown,no
42,married,1165,yes,no,485,6,0,unknown,no
37,divorced,1655,yes,no,178,1,2,failure,no
56,married,260,yes,no,250,2,0,unknown,no
49,divorced,0,yes,no,468,2,0,unknown,no
35,single,-880,no,yes,77,3,0,unknown,no
41,divorced,107,yes,no,122,17,0,unknown,no
52,married,1624,no,no,114,3,0,unknown,no
33,single,1257,yes,no,66,1,0,unknown,no
40,single,355,yes,no,345,2,6,other,no
44,divorced,579,yes,no,198,2,0,unknown,no
39,married,1403,no,no,214,8,2,failure,no
39,married,-176,no,no,176,1,0,unknown,no
28,single,-513,no,yes,95,8,0,unknown,no
45,single,586,no,yes,32,3,0,unknown,no
63,divorced,1840,no,no,71,3,0,unknown,no
32,single,720,no,no,234,4,0,unknown,no
28,single,97,yes,no,67,1,0,unknown,no
36,single,13,no,yes,106,1,0,unknown,no
34,divorced,140,yes,no,81,2,1,failure,no
45,married,521,yes,no,259,3,0,unknown,no
30,married,364,yes,yes,331,1,0,unknown,no
59,married,416,no,no,92,3,0,unknown,no
54,married,3304,no,yes,90,7,0,unknown,no
47,married,1880,no,no,64,2,0,unknown,no
41,single,982,no,no,105,1,0,unknown,no
35,divorced,0,no,no,124,4,0,unknown,no
38,married,173,yes,no,130,2,0,unknown,no
36,married,911,yes,yes,275,3,0,unknown,no
39,single,0,yes,no,62,1,0,unknown,no
48,divorced,549,yes,no,427,1,0,unknown,no
42,married,704,yes,yes,88,10,0,unknown,no
24,single,476,yes,no,161,1,0,unknown,no
57,married,3738,yes,no,220,1,7,success,no
35,married,634,no,no,185,2,0,unknown,no
32,single,1134,no,no,85,4,0,unknown,no
26,single,-128,no,yes,392,2,0,unknown,no
27,married,7102,yes,no,141,9,0,unknown,no
47,divorced,186,no,no,112,2,0,unknown,no
32,single,1918,yes,no,318,1,1,failure,no
48,single,0,no,no,453,1,0,unknown,no
43,married,250,yes,no,144,5,16,failure,no
30,single,31,yes,no,23,1,0,unknown,no
28,single,631,no,no,835,7,0,unknown,no
32,married,62,yes,no,166,1,0,unknown,no
26,married,479,yes,no,133,3,0,unknown,no
38,single,1121,no,no,203,1,0,unknown,no
30,single,138,yes,no,187,1,0,unknown,no
33,single,0,yes,no,399,2,5,other,no
37,divorced,239,yes,no,140,2,0,unknown,no
47,married,866,no,no,7,7,0,unknown,no
36,married,1466,yes,no,441,1,0,unknown,no
48,married,3570,no,no,58,2,0,unknown,no
47,divorced,440,no,no,147,1,0,unknown,no
34,single,714,yes,no,166,4,0,unknown,no
28,married,674,yes,no,921,4,0,unknown,no
54,married,127,no,no,176,4,0,unknown,no
33,married,588,yes,no,11,5,0,unknown,no
41,divorced,-413,yes,no,170,2,0,unknown,no
41,single,882,yes,yes,145,2,0,unknown,no
42,married,877,yes,no,238,1,0,unknown,no
32,married,337,no,no,51,3,1,failure,no
47,married,192,no,no,120,6,0,unknown,no
36,married,3350,yes,no,86,1,3,other,no
34,married,99,no,yes,264,2,0,unknown,no
36,married,806,yes,no,106,2,1,failure,no
50,married,6739,yes,no,68,3,0,unknown,no
53,married,228,yes,no,97,1,0,unknown,no
49,married,-232,no,yes,106,2,0,unknown,no
39,single,556,yes,no,322,1,0,unknown,no
47,married,761,yes,no,80,2,0,unknown,no
57,married,207,yes,no,193,1,0,unknown,no
30,married,221,no,no,61,4,0,unknown,no
54,married,865,yes,no,71,1,0,unknown,no
35,single,0,no,no,276,5,0,unknown,no
47,divorced,1851,yes,no,140,2,0,unknown,no
38,married,-272,no,yes,143,2,0,unknown,no
40,married,367,yes,no,89,1,1,failure,no
51,married,0,no,no,85,1,0,unknown,no
51,married,230,yes,no,673,1,0,unknown,no
57,married,0,no,no,189,2,0,unknown,no
41,married,1954,no,no,65,1,2,success,no
31,single,379,yes,no,570,2,0,unknown,no
59,single,-341,no,yes,94,3,0,unknown,no
26,single,179,yes,yes,333,4,0,unknown,no
41,married,13,no,no,189,2,0,unknown,no
39,married,839,no,yes,365,2,11,failure,no
25,single,192,no,no,112,2,0,unknown,no
33,single,576,no,no,220,1,2,other,no
35,single,643,yes,no,322,1,0,unknown,no
49,married,342,no,no,433,2,1,failure,no
31,married,1329,yes,yes,134,1,0,unknown,no
40,married,219,yes,no,357,1,0,unknown,no
32,married,141,yes,no,78,3,9,success,no
42,married,402,no,no,31,7,17,failure,no
33,married,8023,no,no,107,1,3,failure,no
48,married,1131,no,yes,49,1,0,unknown,no
28,single,1925,no,no,139,1,3,success,no
43,single,0,no,no,71,3,0,unknown,no
30,single,103,yes,no,2053,2,1,other,no
41,married,1395,yes,yes,85,1,2,failure,no
55,married,621,no,yes,114,1,1,failure,no
55,married,1161,yes,no,8,6,0,unknown,no
54,married,24,no,no,12,10,0,unknown,no
55,married,2,no,no,392,4,0,unknown,no
57,married,295,no,no,151,11,0,unknown,no
27,single,-208,yes,no,127,2,0,unknown,no
28,married,258,no,yes,93,1,0,unknown,no
51,divorced,119,no,no,200,1,2,failure,no
27,single,967,yes,no,162,1,0,unknown,no
40,divorced,-90,yes,no,130,1,0,unknown,no
56,married,0,no,no,413,2,0,unknown,no
35,married,0,yes,no,251,3,0,unknown,no
47,divorced,392,yes,yes,125,1,0,unknown,no
49,married,23,yes,no,247,1,0,unknown,no
35,single,2486,yes,no,265,1,0,unknown,no
50,divorced,81,no,yes,64,1,0,unknown,no
55,married,1563,yes,no,128,2,0,unknown,no
56,married,1602,yes,no,427,1,0,unknown,no
35,single,2144,yes,no,188,2,0,unknown,no
42,married,273,no,no,315,1,0,unknown,no
34,married,455,yes,no,372,3,0,unknown,no
40,single,1038,no,no,741,1,0,unknown,no
33,married,-384,yes,no,125,1,0,unknown,no
33,married,307,no,no,806,4,0,unknown,no
59,divorced,93,no,no,193,2,0,unknown,no
51,divorced,127,no,no,69,1,0,unknown,no
47,married,-150,no,no,52,4,0,unknown,no
48,married,20718,yes,no,125,1,0,unknown,no
31,single,-218,yes,no,227,15,0,unknown,no
39,married,5222,yes,no,239,2,1,failure,no
52,married,484,yes,no,128,1,0,unknown,no
28,single,75,yes,yes,233,2,0,unknown,no
56,divorced,1480,yes,yes,576,1,0,unknown,no
47,married,1111,no,no,415,4,0,unknown,no
77,divorced,639,no,no,127,7,0,unknown,no
39,single,29,yes,no,214,2,0,unknown,no
31,single,6374,yes,no,922,2,0,unknown,no
39,married,363,yes,yes,184,1,0,unknown,no
32,married,-94,yes,yes,308,1,0,unknown,no
59,married,92,yes,no,139,2,1,failure,no
42,married,222,no,no,80,16,0,unknown,no
50,married,249,yes,no,129,1,0,unknown,no
44,married,1450,yes,no,356,1,2,failure,no
47,married,2290,no,no,54,1,0,unknown,no
51,married,0,no,no,81,1,0,unknown,no
34,married,1026,no,no,319,1,6,failure,no
36,married,3953,yes,no,277,1,0,unknown,no
32,single,1426,yes,no,114,1,0,unknown,no
28,single,53,yes,no,93,1,0,unknown,no
34,married,160,yes,yes,130,1,0,unknown,no
40,single,171,no,no,1241,3,0,unknown,no
49,married,3237,yes,no,232,3,0,unknown,no
30,single,192,no,no,423,1,0,unknown,no
56,married,0,no,no,122,1,0,unknown,no
28,single,385,no,yes,79,4,7,failure,no
31,married,2591,yes,no,55,1,0,unknown,no
28,single,39,no,no,22,7,0,unknown,no
53,married,44,no,no,256,1,0,unknown,no
38,married,5432,yes,yes,707,1,2,failure,no
54,divorced,349,yes,no,176,2,1,failure,no
36,single,20,yes,no,766,2,3,other,no
60,divorced,381,yes,no,208,2,4,failure,no
40,married,4025,yes,no,107,4,0,unknown,no
50,single,167,no,yes,201,3,0,unknown,no
28,single,278,no,yes,194,1,0,unknown,no
33,married,263,yes,no,206,3,0,unknown,no
53,married,4968,no,no,109,1,2,failure,no
38,married,581,yes,no,79,1,0,unknown,no
34,single,682,no,no,472,3,0,unknown,no
41,married,779,no,no,647,10,0,unknown,no
64,married,2139,no,no,632,2,0,unknown,no
45,married,5888,yes,no,45,5,0,unknown,no
38,married,0,yes,yes,146,4,0,unknown,no
57,married,3431,yes,no,73,1,0,unknown,no
34,married,188,no,no,399,1,0,unknown,no
36,single,3214,yes,no,124,2,0,unknown,no
30,married,873,yes,no,119,1,3,success,no
32,married,-32,yes,no,145,1,0,unknown,no
42,married,1958,yes,no,124,3,0,unknown,no
35,married,76,no,yes,107,1,0,unknown,no
42,married,1013,no,yes,117,8,0,unknown,no
50,married,2731,no,no,111,2,0,unknown,no
38,married,93,no,no,515,2,0,unknown,no
38,married,173,no,no,205,4,0,unknown,no
55,married,384,no,no,75,1,0,unknown,no
60,married,491,no,no,503,4,0,unknown,no
33,married,728,yes,no,275,5,0,unknown,no
30,single,411,yes,no,948,1,0,unknown,no
30,single,265,no,no,295,1,3,success,no
51,married,-3,no,no,79,2,0,unknown,no
37,married,586,yes,no,141,2,0,unknown,no
37,married,-196,yes,no,166,2,0,unknown,no
45,married,700,yes,no,29,4,0,unknown,no
37,married,-67,no,no,157,1,0,unknown,no
48,married,1600,no,no,448,1,0,unknown,no
42,married,508,yes,no,70,1,0,unknown,no
49,married,486,no,no,229,5,0,unknown,no
36,single,243,yes,no,160,2,3,failure,no
54,married,203,yes,no,238,8,0,unknown,no
52,married,1944,yes,no,238,3,2,failure,no
30,married,882,no,no,102,6,0,unknown,no
37,married,2924,no,no,74,2,0,unknown,no
31,married,20,no,no,52,1,0,unknown,no
26,married,1417,yes,no,60,3,0,unknown,no
51,divorced,340,yes,no,186,1,0,unknown,no
34,single,4062,yes,yes,29,1,0,unknown,no
26,married,133,no,yes,57,3,0,unknown,no
32,single,0,yes,yes,107,2,0,unknown,no
38,married,8876,no,no,280,1,1,failure,no
52,married,423,yes,yes,139,2,7,failure,no
44,married,58,yes,no,72,3,0,unknown,no
31,married,5,yes,no,216,1,0,unknown,no
38,married,175,no,no,132,2,0,unknown,no
32,married,1349,yes,no,132,2,0,unknown,no
41,married,6596,yes,no,88,1,0,unknown,no
48,married,1741,yes,yes,40,1,0,unknown,no
29,married,25,yes,no,188,2,0,unknown,no
41,married,0,yes,no,161,1,0,unknown,no
49,married,4374,yes,no,68,3,0,unknown,no
40,married,16,no,yes,47,4,0,unknown,no
27,single,574,yes,no,196,3,0,unknown,no
45,single,615,yes,no,133,1,0,unknown,no
48,divorced,0,yes,yes,139,1,0,unknown,no
31,married,395,no,no,174,3,0,unknown,no
45,married,678,no,no,104,3,0,unknown,no
43,married,25,no,no,121,2,0,unknown,no
31,single,626,yes,no,211,1,0,unknown,no
37,married,165,no,no,315,1,1,other,no
38,married,746,no,no,256,3,0,unknown,no
29,married,376,no,yes,49,3,4,failure,no
28,married,-55,yes,no,361,2,0,unknown,no
55,divorced,0,no,no,398,2,0,unknown,no
27,divorced,21,yes,no,336,1,1,failure,no
43,married,3003,no,no,358,3,0,unknown,no
29,single,92,no,no,101,1,5,success,no
52,divorced,511,no,yes,98,4,0,unknown,no
33,married,6904,no,no,114,2,0,unknown,no
27,single,795,no,no,101,3,0,unknown,no
27,single,0,no,no,161,1,0,unknown,no
31,married,166,no,no,392,6,0,unknown,no
31,married,157,yes,no,285,1,0,unknown,no
45,divorced,0,no,no,64,2,0,unknown,no
34,single,0,no,no,195,6,0,unknown,no
48,divorced,174,no,no,290,2,0,unknown,no
47,married,1536,yes,no,41,1,4,other,no
49,married,1114,no,no,283,1,0,unknown,no
55,divorced,816,no,no,113,3,0,unknown,no
51,single,1202,yes,no,99,1,0,unknown,no
37,single,600,yes,no,116,2,1,failure,no
33,divorced,6,no,no,239,2,0,unknown,no
33,married,2655,yes,no,195,1,0,unknown,no
29,single,499,yes,no,338,1,0,unknown,no
57,divorced,0,no,no,97,1,0,unknown,no
60,married,197,no,no,1386,1,0,unknown,no
51,married,289,no,no,97,5,0,unknown,no
45,single,5336,no,no,99,2,0,unknown,no
45,married,434,no,no,76,4,0,unknown,no
39,married,691,yes,yes,517,1,1,failure,no
25,single,-250,yes,no,456,1,0,unknown,no
47,married,3696,yes,no,635,3,2,failure,no
34,married,2595,yes,yes,126,1,2,other,no
40,married,1077,yes,yes,148,2,0,unknown,no
48,divorced,501,yes,no,12,5,0,unknown,no
39,single,21,yes,no,58,1,0,unknown,no
38,married,797,yes,no,62,4,0,unknown,no
32,single,1659,yes,no,120,6,0,unknown,no
27,married,97,yes,yes,13,3,0,unknown,no
47,married,2,yes,yes,661,4,1,failure,no
40,married,384,no,no,200,3,2,failure,no
41,married,63,no,no,36,3,0,unknown,no
40,married,1327,yes,yes,76,2,0,unknown,no
39,married,284,yes,yes,1426,2,6,failure,no
45,married,3395,yes,no,92,1,1,failure,no
31,single,2038,yes,no,148,1,0,unknown,no
27,single,15,no,yes,177,1,0,unknown,no
56,single,1187,yes,no,47,2,0,unknown,no
39,married,3047,yes,no,279,1,2,failure,no
52,married,11650,yes,no,48,1,0,unknown,no
58,single,1387,yes,no,174,5,0,unknown,no
48,single,0,no,no,73,4,0,unknown,no
33,single,1387,no,no,185,1,0,unknown,no
38,divorced,446,yes,no,373,4,0,unknown,no
42,single,275,no,no,31,8,0,unknown,no
36,divorced,1655,yes,no,155,2,0,unknown,no
35,single,196,yes,no,318,1,0,unknown,no
45,single,0,no,no,87,4,0,unknown,no
51,married,1327,no,no,21,2,0,unknown,no
43,married,0,yes,no,152,3,0,unknown,no
45,divorced,206,no,no,376,4,0,unknown,no
30,single,523,no,yes,136,3,1,success,no
40,married,0,no,no,61,4,0,unknown,no
56,married,444,yes,no,432,1,0,unknown,no
48,divorced,1401,yes,no,72,3,0,unknown,no
32,married,205,no,no,197,3,0,unknown,no
47,single,3957,yes,no,58,3,3,other,no
30,single,9645,no,yes,130,10,0,unknown,no
37,married,620,yes,no,93,3,0,unknown,no
52,single,1541,yes,no,243,1,0,unknown,no
49,married,-37,no,no,191,2,0,unknown,no
53,married,-601,yes,no,509,2,0,unknown,no
53,married,197,yes,no,307,1,0,unknown,no
34,divorced,-276,yes,no,175,3,0,unknown,no
40,married,824,yes,no,359,1,0,unknown,no
39,married,636,yes,no,15,1,0,unknown,no
33,married,19,yes,no,56,1,1,other,no
41,married,641,yes,no,161,1,0,unknown,no
31,single,2983,yes,no,153,1,0,unknown,no
45,divorced,0,yes,yes,173,1,1,failure,no
23,single,252,yes,no,56,1,0,unknown,no
51,divorced,119,no,no,112,2,0,unknown,no
34,single,171,yes,no,191,1,1,failure,no
36,married,0,yes,no,145,2,0,unknown,no
42,divorced,-249,yes,no,149,3,0,unknown,no
33,married,455,yes,yes,122,10,0,unknown,no
46,married,10,yes,no,122,7,0,unknown,no
37,married,529,yes,no,234,1,2,other,no
33,single,1859,yes,no,1169,4,0,unknown,no
30,single,613,yes,no,180,2,1,failure,no
53,divorced,751,yes,no,343,4,0,unknown,no
46,married,0,no,no,38,6,0,unknown,no
35,married,1471,yes,yes,236,3,0,unknown,no
36,single,7503,yes,no,25,1,0,unknown,no
46,married,68,yes,yes,87,3,0,unknown,no
31,single,530,no,yes,251,2,0,unknown,no
52,married,1319,yes,no,113,1,0,unknown,no
48,single,479,yes,yes,533,3,0,unknown,no
45,married,360,no,no,98,2,0,unknown,no
36,single,2163,no,no,317,1,0,unknown,no
53,married,136,yes,no,267,2,0,unknown,no
35,married,-196,yes,no,216,2,0,unknown,no
44,married,4087,yes,no,457,5,0,unknown,no
38,married,1354,yes,no,50,2,0,unknown,no
44,married,2,no,yes,46,2,0,unknown,no
51,married,2337,yes,no,133,2,5,success,no
32,single,514,yes,yes,138,1,1,failure,no
59,married,6212,yes,no,574,2,0,unknown,no
31,single,424,no,yes,224,2,0,unknown,no
52,married,499,no,no,115,4,0,unknown,no
26,married,8,yes,yes,262,2,0,unknown,no
40,married,1305,no,no,255,1,0,unknown,no
35,single,300,yes,no,338,4,0,unknown,no
54,married,976,yes,no,137,3,0,unknown,no
36,married,2700,no,no,99,3,0,unknown,no
45,married,-497,yes,yes,260,1,0,unknown,no
29,single,2424,no,no,93,1,0,unknown,no
49,divorced,-2049,yes,no,169,3,0,unknown,no
52,married,2081,yes,no,150,1,0,unknown,no
52,married,189,no,no,90,2,0,unknown,no
47,divorced,0,no,yes,127,2,8,other,no
33,divorced,327,yes,no,109,1,0,unknown,no
30,single,426,yes,no,127,4,6,failure,no
52,divorced,1291,yes,no,559,1,2,failure,no
54,divorced,3473,yes,no,306,2,0,unknown,no
59,married,434,yes,no,63,3,0,unknown,no
35,married,105,yes,no,36,1,3,failure,no
29,married,975,yes,no,265,2,0,unknown,no
33,single,-479,no,no,235,1,0,unknown,no
32,married,62,yes,yes,120,1,0,unknown,no
50,married,0,no,no,199,4,0,unknown,no
54,married,0,no,no,96,1,0,unknown,no
49,single,1202,yes,no,122,1,0,unknown,no
39,single,2854,yes,no,64,1,0,unknown,no
34,single,9,no,no,439,2,0,unknown,no
31,single,203,no,yes,177,1,0,unknown,no
46,divorced,0,yes,no,249,5,0,unknown,no
59,married,2467,no,no,972,2,0,unknown,no
32,married,3850,yes,no,63,4,0,unknown,no
39,married,47,yes,no,143,2,6,failure,no
54,married,1895,yes,no,345,1,0,unknown,no
33,divorced,522,no,yes,559,4,0,unknown,no
59,married,-918,yes,no,253,2,0,unknown,no
28,single,-193,no,no,580,7,0,unknown,no
48,married,48,yes,yes,144,1,0,unknown,no
39,married,0,yes,yes,301,1,0,unknown,no
41,married,201,no,yes,53,8,0,unknown,no
33,single,598,yes,no,189,1,0,unknown,no
37,married,1506,no,no,101,3,3,success,no
30,married,26,yes,no,62,1,1,failure,no
36,married,1582,no,no,26,2,1,failure,no
53,divorced,559,no,no,16,5,0,unknown,no
26,single,0,yes,no,157,2,0,unknown,no
59,married,-411,no,no,225,1,0,unknown,no
44,single,36,yes,no,712,1,0,unknown,no
55,married,512,no,no,70,1,0,unknown,no
26,single,786,yes,yes,103,5,0,unknown,no
41,married,3658,yes,no,268,1,1,failure,no
28,single,-227,yes,no,298,2,0,unknown,no
40,married,423,yes,no,134,24,0,unknown,no
47,divorced,947,no,no,124,2,0,unknown,no
39,married,324,yes,no,340,2,4,failure,no
38,married,0,yes,no,254,1,0,unknown,no
37,married,1694,yes,yes,404,2,6,failure,no
36,married,2894,yes,no,747,1,0,unknown,no
53,married,2693,no,no,140,1,0,unknown,no
47,married,644,no,no,54,3,13,failure,no
28,single,185,no,no,651,2,0,unknown,no
32,single,1583,yes,no,57,1,0,unknown,no
25,single,2399,yes,no,193,2,0,unknown,no
39,married,1322,yes,no,157,3,1,other,no
60,married,194,no,yes,61,5,0,unknown,no
39,married,1221,no,no,97,1,0,unknown,no
31,single,-302,yes,yes,235,5,0,unknown,no
45,married,256,no,no,135,2,0,unknown,no
36,single,0,no,yes,109,14,0,unknown,no
44,married,1335,yes,no,94,5,0,unknown,no
33,single,682,no,no,251,1,0,unknown,no
31,married,0,no,no,76,2,0,unknown,no
38,divorced,3834,yes,no,363,2,1,failure,no
50,married,5312,no,no,106,3,0,unknown,no
40,divorced,4095,yes,no,281,1,0,unknown,no
33,married,0,no,no,78,2,0,unknown,no
42,married,-1386,yes,yes,56,4,0,unknown,no
42,single,525,no,no,127,2,0,unknown,no
33,married,2,no,no,74,4,0,unknown,no
40,married,0,no,yes,161,1,0,unknown,no
52,married,1500,no,yes,109,3,0,unknown,no
49,married,378,no,no,189,2,0,unknown,no
30,single,552,yes,no,648,2,0,unknown,no
26,single,-84,yes,yes,63,5,0,unknown,no
40,married,-240,no,yes,160,3,0,unknown,no
30,married,501,yes,yes,514,1,0,unknown,no
55,married,5345,no,no,278,1,0,unknown,no
48,married,1559,no,no,520,3,3,failure,no
28,single,0,yes,no,217,2,0,unknown,no
54,married,0,yes,yes,117,1,0,unknown,no
36,married,1989,no,no,344,2,0,unknown,no
